salesanalysis,Design,Category_Code,VOCNO,GROSS_WT1,NETVALUECC1
1,DIAMOND CHOKER NECKLACE,NK,185,1,3142.86
1,DIAMOND RING,RN,190,1,2666.67
1,DIAMOND PENDENT,PN,190,1,1142.86
1,DIAMOND BRACELET,BT,67,1,4380.95
1,DIAMOND PENDANT,PN,68,1,1571.43
1,DIAMOND EARRING,,68,1,6523.81
1,DIAMOND EARRING,ER,69,1,3333.33
1,DIAMOND BRACELET,BT,70,1,2666.67
1,DIAMOND RING,RN,72,1,3095.24
1,DIAMOND BRACELET,BR,73,1,1476.19
1,DIAMOND PENDANT,PN,74,1,3619.05
1,DIAMOND RING,RN,75,1,2476.19
1,DIAMOND,BT,49,1,12000
1,DIAMOND BRACELET,BT,59,1,2350
1,DIAMOND BRACELET,BT,35,1,1600
1,DIAMOND PENDANT,PN,39,1,1700
1,DIAMOND ANKLET,AN,46,1,2100
1,DIAMOND PENDENT,PN,52,1,4000
1,DIAMOND EARRING,ER,54,1,2100
1,DIAMOND CHOKER NECKLACE,NK,60,1,2100
1,DIAMOND EARRING,ER,61,1,3000
1,,,55,1,261.9
1,DIAMOND RING,RN,51,1,6547.62
1,DIAMOND RING,RN,51,1,3238.1
1,DIAMOND RING,RN,54,1,4571.43
1,DIAMOND BRACELET,BT,56,1,1333.33
1,DIAMOND,NK,61,1,1661.9
1,,,61,1,95.24
1,DIAMOND,NK,61,1,747.62
1,,,2,0.19,885.47
1,,,2,0.18,838.87
1,,,2,0.21,978.68
1,,,2,0.18,838.87
1,,,2,0.2,932.08
1,,,2,0.2,932.08
1,,,2,0.19,885.47
1,,,2,0.18,838.87
1,,,2,0.18,838.87
1,,,2,0.19,885.47
1,,,2,0.37,1724.32
1,,,2,0.18,838.87
1,,,2,0.2,932.08
1,GOLD BRACELET WITH COLOUR STONE,GBT,192,1,1523.81
1,GOLD NECKLACE,GN,192,1,904.76
1,DIAMOND,RN,168,1,2571.43
1,DIAMOND RING,RN,169,1,7142.86
1,DIAMOND RING,RN,184,1,1809.52
1,DIAMOND RING,RN,184,1,10000
1,GOLD BRACELET WITH ENAMAL,BT,184,1,857.14
1,DIAMOND ANKLET,AN,194,1,1238.1
1,DIAMOND EARRING,ER,196,1,30000
1,DIAMOND EARRING,ER,195,1,3333.33
1,DIAMOND EARRING,ER,14,-1,-30000
1,DIAMOND EARRING,ER,4,1,285.71
1,DIAMOND EARRING,ER,4,1,285.71
1,DIAMOND PENDANT,PN,4,1,380.95
1,DIAMOND RING,RN,5,1,2619.05
1,Diamond Bracelet,,3,1,27142.86
1,DIAMOND EARRING,ER,29,1,2047.62
1,DIAMOND RING,RN,24,1,4952.38
1,DIAMOND RING,RN,24,1,8952.38
1,DIAMOND PENDANT,PN,28,1,1571.43
1,GOLD  NECKLACE WITH PEARL AND COLOR STON,NK,28,1,5095.24
1,DIAMOND EARRING,ER,28,1,5714.29
1,DIAMOND EARRING,ER,30,1,2190.48
1,GOLD PENDANT,PN,85,1,5428.57
1,DIAMOND BRACELET,BT,85,1,2666.67
1,DIAMOND RING,RN,78,1,2666.67
1,GOLD RING,RN,78,1,2714.29
1,GOLD RING,RN,78,1,2714.29
1,GOLD BRACELET,BT,2,-1,-1333.33
1,GOLD BRACELET WITH MOP,,76,1,1333.33
1,GOLD EARRING,ER,79,1,1333.33
1,DIAMOND NECKLACE,NK,68,1,1352.38
1,DIAMOND CHOKER NECKLACE,NK,73,1,3142.86
1,DIAMOND PENDANT,PN,74,1,2190.48
1,DIAMOND EARRING,ER,77,1,4761.9
1,DIAMOND RING,RN,80,1,3238.1
1,Multi Tourmaline              ,,148,1,2847.62
1,Multi Tourmaline              ,,150,1,476.19
1,DIAMOND ANKLET,AN,153,1,857.14
1,COLOURSTONE PENDANT,PN,311,1,1619.05
1,DIAMOND BRACELET,BT,313,1,2028.57
1,,,316,1,238.1
1,,,319,1,1666.67
1,GOLD BANGLE,BN,663,1,2104
1,GOLD BANGLE,BN,663,1,2086
1,GOLD BANGLE,BN,663,1,2149
1,GOLD BANGLE,BN,663,1,2054
1,GOLD BANGLE,BN,663,1,2075
1,GOLD BANGLE,BN,663,1,2149
1,GOLD EARRING,ER,663,1,2616
1,DIAMOND EARRING,ER,663,1,740
1,DIAMOND PENDANT,PN,665,1,604
1,DIAMOND PENDANT,PN,668,1,1334
1,Multi Tourmaline              ,,702,1,118
1,DIAMOND,PN,702,1,624
1,DIAMOND PENDANT,PN,702,1,863
1,DIAMOND PENDANT,PN,702,1,866
1,DIAMOND PENDANT,PN,702,1,838
1,DIAMOND PENDANT,PN,702,1,840
1,DIAMOND BRACELET,BR,702,1,477
1,DIAMOND BRACELET,BR,702,1,477
1,DIAMOND PENDANT,PN,702,1,858
1,DIAMOND PENDANT,PN,702,1,853
1,DIAMOND BRACELET,BT,99,1,2142.86
1,DIAMOND BRACELET,BT,104,1,3142.86
1,DIAMOND PENDANT,PN,107,1,3333.33
1,DIAMOND NECKLACE,NK,111,1,2190.48
1,DIAMOND NECKLACE,NK,112,1,2476.19
1,DIAMOND BANGLE,BN,113,1,14285.71
1,DIAMOND BANGLE,BN,114,1,14285.71
1,DIAMOND BANGLE,BN,3,-1,-14285.71
1,DIAMOND RING,RN,164,1,1571.43
1,DIAMOND PENDANT,PN,156,1,1476.19
1,DIAMOND PENDANT,PN,154,1,3047.62
1,DIAMOND BRACELET,BR,160,1,3095.24
1,DIAMOND,BN,162,1,1714.29
1,DIAMOND RING,RN,166,1,14285.71
1,DIAMOND RING,RN,30,1,1761.9
1,DIAMOND BRACELET,BT,32,1,2857.14
1,GOLD BRACELET WITH COLOUR STONE,GBT,57,1,1523.81
1,GOLD NECKLACE WITH COLOR STNONE,,36,1,5190.48
1,GOLD NECKLACE WITH COLOR STNONE,GNK,36,1,1285.71
1,DIAMOND BRACELET,BT,36,1,1714.29
1,GOLD EARRING,ER,43,1,1428.57
1,DIAMOND PENDANT,PN,45,1,2761.9
1,DIAMOND NECKLACE,NK,46,1,1857.14
1,DIAMOND RING,RN,58,1,2619.05
1,DIAMOND RING,RN,59,1,5714.29
1,DIAMOND ANKLET,AN,60,1,1285.71
1,DIAMOND RING,RN,61,1,1904.76
1,DIAMOND EARRING,ER,59,1,10952.38
1,DIAMOND RING,RN,59,1,10000
1,DIAMOND BANGLE,BN,6,1,7025
1,DIAMOND RING,RN,139,1,9047.62
1,DIAMOND PENDANT,PN,308,1,1761.9
1,DIAMOND PENDANT,PN,306,1,3000
1,DIAMOND RING,RN,313,1,4047.62
1,DIAMOND EARRING,ER,2,1,5333.33
1,DIAMOND EARRING,ER,2,1,9523.81
1,DIAMOND EARRING,ER,3,1,4095.24
1,DIAMOND EARRING,ER,4,1,1571.43
1,DIAMOND,BN,5,1,5428.57
1,DIAMOND RING,RN,28,1,3809.52
1,DIAMOND EARRING,ER,4,1,6400
1,DIAMOND PENDANT,PN,14,1,1800
1,DIAMOND BANGLE,BN,17,1,2350
1,DIAMOND BRACELET,BT,18,1,1500
1,DIAMOND BRACELET,BT,19,1,1700
1,DIAMOND BARACELET,BT,19,1,1700
1,Diamond Ring,RN,20,1,5400
1,DIAMOND EARRING,ER,20,1,8900
1,DIAMOND RING,RN,24,1,3047.62
1,DIAMOND RING,RN,25,1,5714.29
1,DIAMOND RING,RN,28,1,3619.05
1,DIAMOND EARRING,ER,33,1,12380.95
1,DIAMOND ANKLET,AN,34,1,1809.52
1,GOLD NECKLACE,GNK,1,1,2866.67
1,GOLD BRACELET WITH PMOP AND MALACHITE,GBT,1,1,914.29
1,Diamond Ring,,4,1,2857.14
1,DIAMOND RING,RN,6,1,3047.62
1,GOLD BRACELET WITH ENAMAL,BT,8,1,1004.76
1,DIAMOND ANKLET,AN,8,1,1280.95
1,DIAMOND PENDANT,PN,10,1,1190.48
1,DIAMOND CHOKER NECKLACE,NK,12,1,2285.71
1,DIAMOND,NK,14,1,2285.71
1,DIAMOND,RN,17,1,2066.67
1,DIAMOND PENDANT,PN,19,1,2952.38
1,DIAMOND PENDANT,PN,21,1,2428.57
1,DIAMOND EARRING,ER,21,1,4190.48
1,DIAMOND RING,RN,194,1,1952.38
1,DIAMOND BRACELET,BT,178,1,1666.67
1,DIAMOND EARRING,ER,190,1,2095.24
1,DIAMOND,BT,187,1,3377.14
1,DIAMOND,BT,187,1,3885.71
1,Multi Tourmaline              ,,195,1,190.48
1,DIAMOND RING,RN,182,1,7000
1,GOLD CHAIN (18KT),DIA,193,1,5238.1
1,DIAMOND RING,RN,197,1,2238.1
1,DIAMOND EARRING,ER,367,1,1125
1,DIAMOND CHOKER NECKLACE,NK,367,1,1875
1,DIAMOND,BN,375,1,2500
1,DIAMOND RING,RN,365,1,1650
1,DIAMOND PENDANT,PN,353,1,2096
1,DIAMOND RING,RN,353,1,2233
1,DIAMOND RING,RN,371,1,1064
1,DIAMOND RING,RN,110,1,2761.9
1,DIAMOND RING,RN,110,1,2761.9
1,DIAMOND RING,RN,112,1,5000
1,DIAMOND BANGLE,BN,112,1,9285.71
1,DIAMOND RING,RN,114,1,3095.24
1,DIAMOND RING,RN,114,1,3095.24
1,DIAMOND BRACELET,BT,116,1,1333.33
1,DIAMOND ANKLET,AN,117,1,1857.14
1,DIAMOND RING,RN,127,1,4047.62
1,GOLD NECKLACE WITH WMOP,,127,1,2238.1
1,GOLD BRACELET WITH PEARL,BT,123,1,3714.29
1,DIAMOND CHOKER NECKLACE,NK,126,1,3809.52
1,DIAMOND RING,RN,122,1,2666.67
1,DIAMOND RING,RN,122,1,2761.9
1,DIAMOND RING,RN,124,1,1238.1
1,DIAMOND BRACELET,BT,125,1,3809.52
1,DIAMOND BRACELET,BT,129,1,2142.86
1,GOLD BRACELET,BT,130,1,247.62
1,GOLD EARRING,ER,130,1,247.62
1,DIAMOND EARRING,ER,132,1,238.1
1,DIAMOND NECKLACE,NK,15,1,1428.57
1,DIAMOND RING,RN,8,1,2238.1
1,DIAMOND ANKLET,AN,8,1,2952.38
1,DIAMOND BRACELET,BT,9,1,2047.62
1,DIAMOND RING,RN,9,1,1019.05
1,DIAMOND JEWELLERY MOUNTING,ER,3,1,1571.43
1,DIAMOND BRACELET,BT,10,1,2666.67
1,DIAMOND BANGLE,BN,14,1,8440.95
1,DIAMOND RING,RN,14,1,3463.81
1,DIAMOND PENDANT,PN,16,1,1571.43
1,DIAMOND EARRING,ER,16,1,1761.9
1,DIAMOND,PN,59,1,10057.14
1,DIAMOND BRACELET,BT,59,1,8990.48
1,DIAMOND BANGLE,BN,204,1,8380.95
1,DIAMOND EARRING,ER,106,1,2857.14
1,DIAMOND BANGLE,BN,111,1,3571.43
1,DIAMOND RING,RN,111,1,2142.86
1,Diamond Necklace,,114,1,904.76
1,GOLD Earring,,117,1,198.1
1,GOLD EARRING,,117,1,278.1
1,DIAMOND PENDANT,PN,123,1,1714.29
1,CHOKER NECKLACE,NK,109,1,4023.81
1,DIAMOND RING,RN,109,1,1357.14
1,DIAMOND RING,RN,105,1,2285.71
1,DIAMOND,PN,44,1,7142.86
1,DIAMOND BRACELET,BT,110,1,6190.48
1,DIAMOND RING,RN,130,1,7619.05
1,DIAMOND EARRING,ER,111,1,4904.76
1,PEARL EARRING,ER,122,1,1023.81
1,,,108,1,276.19
1,DIAMOND RING,RN,104,1,4000
1,DIAMOND EARRING,ER,105,1,2857.14
1,DIAMOND EARRING,ER,106,1,2476.19
1,DIAMOND ANKLET,AN,107,1,1761.9
1,GOLD BRACELET WITH COLOR STONE,BT,109,1,1619.05
1,DIAMOND BRACELET,BT,110,1,8190.48
1,DIAMOND RING,RN,112,1,5333.33
1,DIAMOND,PN,113,1,2142.86
1,DIAMOND PENDANT,PN,96,1,2142.86
1,DIAMOND EARRING,ER,100,1,1809.52
1,DIAMOND PENDANT,PN,105,1,760.95
1,DIAMOND EARRING,ER,108,1,3809.52
1,DIAMOND BRACELET,BT,108,1,2095.24
1,DIAMOND BRACELET,BT,5,-1,-2095.24
1,DIAMOND BRACELET,BT,109,1,2095.24
1,DIAMOND RING,RN,100,1,10476.19
1,DIAMOND RING,RN,99,1,4190.48
1,DIAMOND RING,RN,99,1,4380.95
1,DIAMOND EARRING,ER,108,1,9523.81
1,DIAMOND BRACELET,BT,249,1,9666.67
1,DIAMOND RING,RN,261,1,8047.62
1,DIAMOND RING,RN,261,1,5571.43
1,DIAMOND RING,RN,270,1,2666.67
1,DIAMOND BANGLE,BN,118,1,2571.43
1,DIAMOND BRACELET,BT,120,1,6047.62
1,DIAMOND BANGLE,,121,1,10476.19
1,DIAMOND,NK,125,1,10476.19
1,DIAMOND BANGLE,,4,-1,-10476.19
1,,,134,1,333.33
1,,,139,1,380.95
1,DIAMOND BRACELET,BT,5,-1,-2523.81
1,DIAMOND BRACELET,BT,130,1,2523.81
1,DIAMOND RING,RN,224,1,9523.81
1,DIAMOND BRACELET,BT,194,1,1619.05
1,GOLD BRACELET WITH COLOUR STONE,GBT,1,1,1352.38
1,DIAMOND RING,RN,2,1,3619.05
1,DIAMOND RING,RN,7,1,9047.62
1,DIAMOND,NK,11,1,2857.14
1,DIAMOND EARRING,ER,13,1,2047.62
1,DIAMOND RING,RN,13,1,2619.05
1,DIAMOND PENDANT,PN,13,1,3000
1,GOLD EARRING,GER,38,1,761.9
1,DIAMOND BRACELET,BT,39,1,2476.19
1,DIAMOND BRACELET,BT,39,1,1523.81
1,DIAMOND BRACELET,BT,36,1,1523.81
1,DIAMOND BANGLE,BN,41,1,2666.67
1,DIAMOND PENDANT,PN,93,1,1700
1,DIAMOND PENDANT,PN,95,1,1600
1,DIAMOND BRACELET,BT,102,1,4500
1,DIAMOND PENDANT,PN,103,1,1700
1,DIAMOND PENDANT,PN,103,1,1700
1,DIAMOND RING,RN,108,1,3898
1,DIAMOND EARRING,ER,108,1,5355
1,DIAMOND PENDANT,PN,108,1,3555
1,DIAMOND PENDANT,PN,108,1,1692
1,DIAMOND,NK,117,1,1750
1,DIAMOND EARRING,ER,79,1,10000
1,DIAMOND PENDANT,PN,77,1,4428.57
1,DIAMOND NECKLACE,NK,121,1,19084
1,DIAMOND BANGLE,BN,127,1,2900
1,DIAMOND RING,RN,138,1,4500
1,Multi Tourmaline              ,,157,1.38,750
1,DIAMOND RING,RN,449,1,3142.86
1,DIAMOND BRACELET,BT,471,1,2857.14
1,GOLD PENDANT,PN,441,1,123.81
1,GOLD EARRING,ER,441,1,428.57
1,DIAMOND BRACELET,BT,454,1,3428.57
1,GOLD BRACELET,GBT,464,1,1333.33
1,DIAMOND BRACELET,BT,24,1,1700
1,DIAMOND RING,RN,25,1,2700
1,DIAMOND RING,RN,18,1,2700
1,DIAMOND RING,RN,21,1,3000
1,DIAMOND PENDANT,PN,26,1,3500
1,DIAMOND EARRING,ER,30,1,2200
1,DIAMOND BRACELET,BT,184,1,1600
1,DIAMOND BRACELET,BT,189,1,2300
1,DIAMOND PENDANT,PN,192,1,1850
1,DIAMOND PENDANT,PN,193,1,1800
1,DIAMOND EARRING,ER,194,1,3800
1,DIAMOND,PN,143,1,3809.52
1,DIAMOND BANGLE,BN,132,1,6190.48
1,Multi Tourmaline              ,,152,1,238.1
1,DIAMOND PENDANT,PN,163,1,2238.1
1,DIAMOND RING,RN,6,-1,-4152
1,DIAMOND RING,RN,6,-1,-4216
1,DIAMOND EARRING,ER,180,1,3619.05
1,DIAMOND RING,RN,251,1,7857.14
1,DIAMOND PENDANT,PN,132,1,3714.29
1,Platinum Chain,,112,1,6571.43
1,DIAMOND BRACELET,BT,133,1,2380.95
1,DIAMOND RING,RN,144,1,1238.1
1,DIAMOND RING,RN,145,1,1238.1
1,DIAMOND RING,RN,8,-1,-1238.1
1,DIAMOND RING,RN,126,1,4428.57
1,DIAMOND RING,RN,7,-1,-4428.57
1,DIAMOND RING,RN,136,1,4619.05
1,GOLD EARRING WITH PEARL,ER,142,1,714.29
1,GOLD BRACELET WITH ENAMAL,BT,143,1,904.76
1,DIAMOND BARACELET,BT,148,1,1571.43
1,Diamond Earring,,149,1,4714.29
1,GOLD NECKLACE,GNK,43,1,4000
1,GOLD NECKLACE,GNK,43,1,3104.76
1,DIAMOND EARRING,ER,41,1,952.38
1,DIAMOND EARRING,REP,42,1,12857.14
1,DIAMOND BANGLE,BN,61,1,5476.19
1,GOLD BANGLE,BN,4,1,12370
1,DIAMOND BANGLE,BN,4,1,13200
1,Multi Tourmaline              ,,4,1,750
1,Diamond Pendant,,117,1,4071.43
1,DIAMOND RING,RN,117,1,1904.76
1,DIAMOND EARRING,,117,1,1076.19
1,DIAMOND EARRING,,117,1,5190.48
1,DIAMOND PENDANT,NK,117,1,3809.52
1,DIAMOND,NK,117,1,1571.43
1,DIAMOND EARRING,ER,117,1,3619.05
1,DIAMOND RING,RN,109,1,1285.71
1,DIAMOND PENDANT,PN,444,1,2200
1,DIAMOND EARRING,ER,444,1,800
1,DIAMOND CHOKER NECKLACE,NK,444,1,1200
1,DIAMOND PENDANT,PN,444,1,1800
1,DIAMOND PENDANT,PN,444,1,950
1,DIAMOND RING,RN,444,1,1100
1,Multi Tourmaline              ,,444,1,60
1,DIAMOND EARRING,ER,444,1,600
1,DIAMOND EARRING,ER,444,1,600
1,DIAMOND,PN,419,1,500
1,DIAMOND EARRING,ER,488,1,3900
1,,,420,1,1200
1,GOLD BRACELET,BT,427,1,614
1,GOLD BRACELET,BR,427,1,852
1,GOLD BRACELET,BR,427,1,726
1,GOLD BRACELET,BT,427,1,622
1,DIAMOND BRACELET,BR,460,1,996
1,GOLD BRACELET,BT,460,1,845
1,GOLD BRACELET,BR,460,1,727
1,GOLD BRACELET,BR,460,1,686
1,GOLD BRACELET,BR,460,1,703
1,GOLD BRACELET,BR,460,1,886
1,GOLD BRACELET,BT,460,1,688
1,GOLD BRACELET,BT,460,1,736
1,GOLD BRACELET,BT,493,1,665
1,DIAMOND RING,,8,-1,-3409.52
1,DIAMOND BRACELET,BT,99,1,3409.52
1,DIAMOND EARRING,ER,97,1,4733.33
1,DIAMOND PENDENT,PN,97,1,3238.1
1,DIAMOND NECKLACE,NK,97,1,4361.9
1,DIAMOND RING,RN,88,1,3476.19
1,Multi Tourmaline              ,,88,1,214.29
1,DIAMOND NECKLACE,NK,91,1,2428.57
1,DIAMOND PENDENT,PN,96,1,1190.48
1,DIAMOND NECKLACE,NK,7,-1,-1380.95
1,DIAMOND BRACELET,BT,7,-1,-1857.14
1,DIAMOND NECKLACE,NK,92,1,1380.95
1,DIAMOND BRACELET,BT,92,1,1857.14
1,DIAMOND,RN,85,1,2309.52
1,DIAMOND EARRING,ER,93,1,2380.95
1,DIAMOND ANKLET,AN,223,1,1809.52
1,DIAMOND RING,RN,573,1,3238.1
1,DIAMOND PENDANT,PN,553,1,5714.29
1,DIAMOND PENDANT,PN,33,-1,-11428.57
1,DIAMOND RING,RN,563,1,4476.19
1,DIAMOND RING,RN,558,1,7428.57
1,GOLD PENDANT WITH GREEN RUTIL QUARTZ,PN,574,1,1523.81
1,Multi Tourmaline              ,,98,1,1190.48
1,DIAMOND PENDANT,PN,98,1,7000
1,DIAMOND EARRING,ER,98,1,6571.43
1,DIAMOND,BT,83,1,2647.62
1,DIAMOND RING,RN,83,1,1714.29
1,DIAMOND BRACELET,BT,94,1,1761.9
1,DIAMOND RING,RN,5,-1,-3300
1,DIAMOND,PN,85,1,2714.29
1,DIA EMERALD RING,,81,1,2000
1,DIAMOND RING,RN,452,1,2666.67
1,DIAMOND RING,RN,452,1,4714.29
1,GOLD  BRACELET,,440,1,190.48
1,DIAMOND EARRING,ER,435,1,3095.24
1,DIAMOND RING,RN,441,1,5523.81
1,DIAMOND BRACELET,BT,443,1,2190.48
1,DIAMOND RING,RN,446,1,3523.81
1,DIAMOND PENDANT,PN,448,1,1619.05
1,DIAMOND BRACELET,BT,451,1,2000
1,DIAMOND EARRING,ER,462,1,476.19
1,DIAMOND RING,REP,244,1,5523.81
1,DIAMOND RING,RN,244,1,5904.76
1,DIAMOND BRACELET,BT,221,1,1238.1
1,DIAMOND BRACELET,BT,254,1,1428.57
1,DIAMOND RING,RN,243,1,4047.62
1,DIAMOND  RING,RN,246,1,1809.52
1,DIAMOND RING,RN,252,1,6571.43
1,DIAMOND EARRING,ER,259,1,1190.48
1,DIAMOND PENDANT,PN,261,1,2761.9
1,DIAMOND BRACELET,BT,263,1,2285.71
1,DIAMOND RING,RN,270,1,4000
1,DIAMOND RING,RN,4,-1,-5523.81
1,DIAMOND PENDANT,PN,99,1,7333.33
1,,,367,1,333.33
1,DIAMOND NECKLACE,NK,334,1,1380.95
1,DIAMOND RING,RN,338,1,1657.14
1,DIAMOND BRACELET,BR,346,1,4285.71
1,DIAMOND CHOKER NECKLACE,NK,352,1,2571.43
1,DIAMOND RING,RN,352,1,1904.76
1,DIAMOND RING,RN,374,1,1761.9
1,DIAMOND NECKLACE,NK,374,1,1380.95
1,DIAMOND RING,RN,359,1,3571.43
1,DIAMOND RING,RN,359,1,6904.76
1,DIAMOND EARRING,ER,17,1,2857.14
1,DIAMOND RING,RN,102,1,2666.67
1,DIAMOND,PN,98,1,9809.52
1,DIAMOND RING,RN,100,1,2857.14
1,DIAMOND BRACELET,BR,105,1,3333.33
1,GOLD NECKLACE,GN,106,1,2571.43
1,DIAMOND RING,RN,109,1,2380.95
1,DIAMOND EARRING,ER,161,1,1190.48
1,DIAMOND RING,RN,10,-1,-5428.57
1,DIAMOND RING,RN,174,1,5952.38
1,DIAMOND NECKLACE,NK,89,1,1809.52
1,DIAMOND NECKLACE,NK,6,-1,-1809.52
1,DIAMOND RING,RN,90,1,1571.43
1,GOLD NECKLACE WITH STONES,NK,95,1,17904.76
1,DIAMOND BANGLE,BN,102,1,1761.9
1,DIAMOND,NK,449,1,2857.14
1,DIAMOND,NK,449,1,1666.67
1,DIAMOND,NK,449,1,1809.52
1,DIAMOND PENDENT,PN,451,1,952.38
1,DIAMOND BRACELET,BT,457,1,1904.76
1,DIAMOND BRACELET,BT,446,1,2571.43
1,DIAMOND EARRING,ER,446,1,3380.95
1,DIAMOND EARRING,ER,452,1,380.95
1,DIAMOND BRACELET,BT,460,1,1904.76
1,,,464,1,2380.95
1,DIAMOND RING,RN,462,1,2619.05
1,DIAMOND BRACELET,BT,468,1,2761.9
1,DIAMOND RING,RN,121,1,1571.43
1,DIAMOND RING,RN,121,1,1904.76
1,DIAMOND BRACELET,BT,113,1,1333.33
1,DIAMOND RING,RN,125,1,3809.52
1,CHOKER NECKLACE,NK,114,1,3514.29
1,DIAMOND ANKLET,AN,124,1,1190.48
1,DIAMOND EARRING,ER,131,1,3619.05
1,DIAMOND EARRING,ER,7,-1,-3619.05
1,DIAMOND RING,RN,132,1,3238.1
1,DIAMOND RING,RN,132,1,1904.76
1,DIAMOND RING,RN,49,1,13333.33
1,DIAMOND PENDANT,PN,56,1,2371.43
1,DIAMOND RING,RN,63,1,5735.24
1,DIAMOND BANGLE,BN,118,1,1428.57
1,DIAMOND RING,,118,1,1238.1
1,DIAMOND RING,RN,151,1,3333.33
1,DIAMOND RING,RN,151,1,4285.71
1,DIAMOND EARRING,ER,144,1,2857.14
1,DIAMOND EARRING,ER,144,1,6666.67
1,DIAMOND RING,RN,145,1,3809.52
1,DIAMOND PENDANT,PN,150,1,2333.33
1,DIAMOND BRACELET,BT,1,1,1476.19
1,DIAMOND,ER,71,1,14761.9
1,DIAMOND,BT,71,1,2380.95
1,DIAMOND EARRING,ER,135,1,7618.1
1,DIAMOND RING,RN,175,1,4752.38
1,DIAMOND EARRING,ER,179,1,20000
1,DIAMOND PENDANT,PN,140,1,1476.19
1,DIAMOND EARRING,ER,144,1,1333.33
1,DIAMOND RING,RN,138,1,2761.9
1,DIAMOND BANGLE,BN,142,1,6714.29
1,DIAMOND RING,RN,142,1,3285.71
1,DIAMOND NECKLACE,NK,146,1,2619.05
1,DIAMOND CHOKER NECKLACE,NK,150,1,4647.62
1,DIAMOND RING,RN,150,1,2971.43
1,Multi Tourmaline              ,,92,1,1666.67
1,DIAMOND RING,RN,92,1,11190.48
1,DIAMOND RING,RN,133,1,8285.71
1,DIAMOND RING,RN,67,1,4571.43
1,DIAMOND EARRING,ER,63,1,11238.1
1,DIAMOND PENDANT,PN,63,1,8761.9
1,Multi Tourmaline              ,,129,1,5217.14
1,DIAMOND RING,RN,129,1,4248.57
1,DIAMOND RING,RN,129,1,8142.86
1,DIAMOND RING,RN,130,1,1428.57
1,DIAMOND NECKLACE,NK,134,1,3285.71
1,DIAMOND EARRING,ER,141,1,2142.86
1,DIAMOND RING,RN,115,1,2428.57
1,DIAMOND PENDANT,PN,115,1,2047.62
1,DIAMOND RING,RN,88,1,3809.52
1,DIAMOND EARRING,ER,89,1,4457.14
1,DIAMOND BRACELET,BR,99,1,1571.43
1,DIAMOND EARRING,ER,105,1,4952.38
1,DIAMOND ANKLET,AN,121,1,3333.33
1,DIAMOND ANKLET,AN,121,1,1857.14
1,DIAMOND RING,RN,288,1,2337
1,DIAMOND RING,RN,288,1,4227
1,DIAMOND PENDANT,PN,288,1,1183
1,DIAMOND EARRING,ER,288,1,1897
1,DIAMOND RING,RN,288,1,5593
1,DIAMOND,PN,289,1,265
1,DIAMOND,PN,289,1,4735
1,DIAMOND PENDANT,PN,292,1,421
1,DIAMOND CHOKER NECKLACE,NK,324,1,3741
1,DIAMOND EARRING,ER,258,1,4047.62
1,,,262,1,71.43
1,DIAMOND,NK,268,1,2666.67
1,DIAMOND RING,RN,248,1,3352.38
1,DIAMOND RING,RN,249,1,9523.81
1,DIAMOND RING,RN,258,1,2285.71
1,Multi Tourmaline              ,,126,1,209.52
1,Multi Tourmaline              ,,124,1,3809.52
1,DIAMOND BANGLE,BN,124,1,12380.95
1,DIAMOND ANKLET,AN,127,1,1095.24
1,DIAMOND RING,RN,128,1,1990.48
1,DIAMOND EARRING,ER,548,1,2875.24
1,DIAMOND PENDANT,PN,548,1,1981.9
1,DIAMOND RING,RN,242,1,2142.86
1,,,233,1,3809.52
1,DIAMOND RING,RN,225,1,6380.95
1,DIAMOND EARRING,,226,1,2666.67
1,DIAMOND RING,RN,231,1,9333.33
1,,,76,1,3159.05
1,DIAMOND BANGLE,BN,76,1,12047.62
1,DIAMOND EARRING,,76,1,9042.86
1,DIAMOND NECKLACE,NK,192,1,9327
1,DIAMOND EARRING,ER,192,1,2602
1,DIAMOND RING,RN,192,1,2133
1,DIAMOND RING,RN,192,1,1550
1,DIAMOND BANGLE,BN,192,1,7533
1,DIAMOND NECKLACE,NK,195,1,917.5
1,DIAMOND BRACELET,BT,38,-1,-6139.91
1,DIAMOND PENDANT,PN,863,1,913.83
1,GOLD BRACELET,BR,863,1,539.49
1,DIAMOND EARRING,ER,863,1,2330.45
1,DIAMOND EARRING,ER,863,1,3082.8
1,DIAMOND EARRING,ER,863,1,3020.41
1,DIAMOND PENDANT,PN,863,1,1023.93
1,GOLD PENDANT,PN,863,1,1089.99
1,GOLD PENDANT,PN,863,1,1291.84
1,DIAMOND RING,RN,863,1,1600.12
1,DIAMOND RING,RN,863,1,2510.28
1,GOLD EARRING,ER,863,1,1596.45
1,GOLD EARRING,ER,863,1,1614.8
1,GOLD EARRING,ER,863,1,1666.18
1,DIAMOND PENDANT,PN,863,1,2036.85
1,DIAMOND PENDANT,PN,863,1,2014.83
1,DIAMOND,PN,863,1,543.16
1,GOLD PENDANT,PN,863,1,708.31
1,GOLD PENDANT,PN,863,1,2455.23
1,DIAMOND BRACELET,BT,55,1,3619.05
1,DIAMOND BRACELET,BT,51,1,9523.81
1,,,53,1,190.48
1,DIAMOND NOSE PIN,NP,41,1,380.95
1,DIAMOND PENDANT,PN,42,1,1714.29
1,GOLD BRACELET WITH PEARL AND COLOR STONE,BT,45,1,1209.52
