BRANCH_CODE,VOCTYPE,VOCDATE,Date2,SYSTEM_DATE,DIVISION_CODE,STOCK_CODE,DESIGN_CODE,CATEGORY_CODE,COLLECTION,CATCOLL_CODE,BRAND_CODE,PARTYCODE,PCS,GROSSWT,STONEWT,NETWT,PUREWT,NETVALUECC,NETVALUEFC,Date,Year,Sales_quantity,Sales_value,sales_value_per_unit
MKD,PTB,22-01-2014,01-01-2014,28/10/2014 16:10I:46,M,MR012781,LRC000488,RN,TWINS,RN_TWINS,BAND,124025,-1,-1,0,0,-1,-1721.53,-1721.53,22-01-2014,2014,1,1721.53,1721.53
MKD,PTB,22-01-2014,01-01-2014,28/10/2014 16:10I:46,M,MR012775,LRC000488,RN,TWINS,RN_TWINS,BAND,124025,-1,-1,0,0,-1,-1705.7,-1705.7,22-01-2014,2014,1,1705.7,1705.7
MKD,PTB,22-01-2014,01-01-2014,28/10/2014 16:10I:46,D,N000912,SHEMMESSIAN,PN,FESTIVE,PN_FESTIVE,HEART,124025,-1,-1,0,0,-1,-1525.99,-1525.99,22-01-2014,2014,1,1525.99,1525.99
MKD,PTB,22-01-2014,01-01-2014,28/10/2014 16:10I:46,D,R010247,CEJ,RN,PRECIOUS,RN_PRECIOUS,SPHS,124025,-1,-1,0,0,-1,-1386.57,-1386.57,22-01-2014,2014,1,1386.57,1386.57
MKD,PTB,22-01-2014,01-01-2014,28/10/2014 16:10I:46,D,P005790,CEJ,PN,PRECIOUS,PN_PRECIOUS,SPHS,124025,-1,-1,0,0,-1,-672.41,-672.41,22-01-2014,2014,1,672.41,672.41
LMAD,PS1,23-01-2014,01-01-2014,23/01/2014 21:1I:25,D,BRC000108,NADA,BRCH,FESTIVE,BRCH_FESTIVE,GIFTS,BD9116,-1,-1,0,0,-1,-450,-450,23-01-2014,2014,1,450,450
DM,PS1,25-01-2014,01-01-2014,25/01/2014 17:1I:58,D,E004032,CORE,ER,ETERNAL,ER_ETERNAL,CHANNEL,BD9142,-1,-1,0,0,-1,-1800,-1800,25-01-2014,2014,1,1800,1800
MKD,PTB,25-01-2014,01-01-2014,26/01/2014 15:1I:37,M,MR012783,LRC000488,RN,ETERNAL,RN_ETERNAL,BAND,124023,-1,-1,0,0,-1,-1637.81,-1637.81,25-01-2014,2014,1,1637.81,1637.81
LMAD,PTR,26-01-2014,01-01-2014,09/02/2014 10:2I:27,D,P005805,CEJ,PN,WILDERNESS,PN_WILDERNESS,LEAF,124020,-1,-1,0,0,-1,-10358.05,-10358.05,26-01-2014,2014,1,10358.05,10358.05
LMAD,PTR,26-01-2014,01-01-2014,09/02/2014 10:2I:27,D,E005806,CEJ,ER,CLEARANCE,ER_CLEARANCE,LEAVES,124020,-1,-1,0,0,-1,-10333.82,-10333.82,26-01-2014,2014,1,10333.82,10333.82
MCC,PS1,26-01-2014,01-01-2014,09/06/2014 16:6I:52,M,MR012369,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9160,-1,-1,0,0,-1,-3060,-3060,26-01-2014,2014,1,3060,3060
SOFITL,PS1,30-01-2014,01-01-2014,30/01/2014 15:1I:27,M,MR012466,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9201,-1,-1,0,0,-1,-3217,-3217,30-01-2014,2014,1,3217,3217
DM,PS1,30-01-2014,01-01-2014,30/01/2014 20:1I:58,M,MR012318,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9207,-1,-1,0,0,-1,-3000,-3000,30-01-2014,2014,1,3000,3000
MOE,PTB,30-01-2014,01-01-2014,01/02/2014 14:2I:29,M,MR010856,LRC000488,RN,TWINS,RN_TWINS,BAND,124009,-1,-1,0,0,-1,-1782,-1782,30-01-2014,2014,1,1782,1782
MOE,PTB,30-01-2014,01-01-2014,01/02/2014 14:2I:29,M,MR012318,LRC000488,RN,TWINS,RN_TWINS,BAND,124009,-1,-1,0,0,-1,-1699.44,-1699.44,30-01-2014,2014,1,1699.44,1699.44
DM,PS1,01-02-2014,01-02-2014,10/06/2014 10:6I:49,M,MR010856,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9229,-1,-1,0,0,-1,-3350,-3350,01-02-2014,2014,1,3350,3350
MKD,CSL,02-02-2014,01-02-2014,02/02/2014 16:2I:44,D,E005085,NADA,ER,CLEARANCE,ER_CLEARANCE,FWH,ZM5084,-1,-1,0,0,0,-55417,-55417,02-02-2014,2014,1,55417,55417
MKD,CSL,02-02-2014,01-02-2014,02/02/2014 16:2I:44,D,P005112,NADA,PN,CLEARANCE,PN_CLEARANCE,FWH,ZM5084,-1,-1,0,0,0,-40495,-40495,02-02-2014,2014,1,40495,40495
MOE,PS1,02-02-2014,01-02-2014,02/02/2014 20:2I:11,D,E005791,CEJ,ER,AMEERA,ER_AMEERA,BAGUETTES,BD9254,-1,-1,0,0,-1,-11500,-11500,02-02-2014,2014,1,11500,11500
MKD,CSL,02-02-2014,01-02-2014,02/02/2014 16:2I:44,D,N000950,SHEMMESSIAN,PN,CLEARANCE,PN_CLEARANCE,FWH,ZM5084,-1,-1,0,0,0,-9264.92,-9264.92,02-02-2014,2014,1,9264.92,9264.92
MKD,CSL,02-02-2014,01-02-2014,02/02/2014 16:2I:44,D,E004744,SHEMMESSIAN,ER,CLEARANCE,ER_CLEARANCE,GIFTS,ZM5084,-1,-1,0,0,0,-8632.72,-8632.72,02-02-2014,2014,1,8632.72,8632.72
MKD,CSL,02-02-2014,01-02-2014,02/02/2014 16:2I:44,D,N000987,SHEMMESSIAN,PN,CLEARANCE,PN_CLEARANCE,FWH,ZM5084,-1,-1,0,0,0,-8407.08,-8407.08,02-02-2014,2014,1,8407.08,8407.08
MKD,CSL,02-02-2014,01-02-2014,02/02/2014 16:2I:44,D,E004734,SHEMMESSIAN,ER,CLEARANCE,ER_CLEARANCE,FWH,ZM5084,-1,-1,0,0,0,-6824.57,-6824.57,02-02-2014,2014,1,6824.57,6824.57
MOE,PS1,02-02-2014,01-02-2014,02/02/2014 20:2I:11,D,R010294,CEJ,RN,AMEERA,RN_AMEERA,BAGUETTES,BD9254,-1,-1,0,0,-1,-6200,-6200,02-02-2014,2014,1,6200,6200
MKD,PTB,02-02-2014,01-02-2014,18/05/2014 16:5I:24,D,R010298,CEJ,RN,CELESTE,RN_CELESTE,FWH,124025,-1,-1,0,0,-1,-2321.39,-2321.39,02-02-2014,2014,1,2321.39,2321.39
MKD,PTB,02-02-2014,01-02-2014,18/05/2014 16:5I:24,D,E005853,CEJ,ER,AMEERA,ER_AMEERA,CRISS CROSS,124025,-1,-1,0,0,-1,-2042.72,-2042.72,02-02-2014,2014,1,2042.72,2042.72
MKD,PTB,02-02-2014,01-02-2014,18/05/2014 16:5I:24,D,P005840,CEJ,PN,AMEERA,PN_AMEERA,FWH,124025,-1,-1,0,0,-1,-826.96,-826.96,02-02-2014,2014,1,826.96,826.96
JWM,DSL,04-02-2014,01-02-2014,08/02/2014 10:2I:23,D,R009008,NADA,RN,AMEERA,RN_AMEERA,FWH,129008,-1,-1,0,0,0,-7000,-7000,04-02-2014,2014,1,7000,7000
MKD,PTB,04-02-2014,01-02-2014,12/06/2014 17:6I:23,D,BR003916,SHEMMESSIAN,BT,CLEARANCE,BT_CLEARANCE,FWH,124009,-1,-1,0,0,-1,-1869.14,-1869.14,04-02-2014,2014,1,1869.14,1869.14
MKD,PTB,04-02-2014,01-02-2014,12/06/2014 17:6I:23,D,BR003919,SHEMMESSIAN,BT,CLEARANCE,BT_CLEARANCE,FWH,124009,-1,-1,0,0,-1,-1824.73,-1824.73,04-02-2014,2014,1,1824.73,1824.73
MKD,PTB,04-02-2014,01-02-2014,24/02/2014 12:2I:42,D,P005785,CEJ,PN,PRECIOUS,PN_PRECIOUS,RBS,124018,-1,-1,0,0,-1,-611.17,-611.17,04-02-2014,2014,1,611.17,611.17
LMAD,PS1,04-02-2014,01-02-2014,04/02/2014 21:2I:43,D,BRC000104,NADA,BRCH,FESTIVE,BRCH_FESTIVE,GIFTS,BD9282,-1,-1,0,0,-1,-600,-600,04-02-2014,2014,1,600,600
MCC,PTB,05-02-2014,01-02-2014,05/02/2014 16:2I:34,M,MR012695,LRC000488,RN,DR,RN_DR,NA,124000,-1,-1,0,0,-1,-1695.16,-1695.16,05-02-2014,2014,1,1695.16,1695.16
DMCC,PTB,05-02-2014,01-02-2014,08/02/2014 17:2I:28,M,MR013331,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1479.01,-1479.01,05-02-2014,2014,1,1479.01,1479.01
DMCC,PTB,05-02-2014,01-02-2014,08/02/2014 17:2I:28,M,MR013347,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1472.12,-1472.12,05-02-2014,2014,1,1472.12,1472.12
DM,PS1,06-02-2014,01-02-2014,06/02/2014 12:2I:47,D,ER004786,NADA,ER,JE,ER_JE,HANGING,BD9302,-1,-1,0,0,-1,-11375.5,-11375.5,06-02-2014,2014,1,11375.5,11375.5
MKD,DSL,06-02-2014,01-02-2014,06/02/2014 18:2I:00,M,MR013373,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1703,-1703,06-02-2014,2014,1,1703,1703
DMCC,PTB,06-02-2014,01-02-2014,06/02/2014 18:2I:38,M,MR013373,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1480.17,-1480.17,06-02-2014,2014,1,1480.17,1480.17
MCC,PS1,07-02-2014,01-02-2014,10/06/2014 13:6I:24,D,PN005876,NADA,PN,FESTIVE,PN_FESTIVE,ALLAH,BD9327,-1,-1,0,0,-1,-5000,-5000,07-02-2014,2014,1,5000,5000
MCC,PTR,07-02-2014,01-02-2014,09/02/2014 09:2I:58,D,E005825,CEJ,ER,PRECIOUS,ER_PRECIOUS,SPH,124020,-1,-1,0,0,-1,-3783.51,-3783.51,07-02-2014,2014,1,3783.51,3783.51
MCC,PTR,07-02-2014,01-02-2014,09/02/2014 09:2I:58,D,N000935,SHEMMESSIAN,PN,AMEERA,PN_AMEERA,FWH,124020,-1,-1,0,0,-1,-2115.39,-2115.39,07-02-2014,2014,1,2115.39,2115.39
MCC,PTR,07-02-2014,01-02-2014,09/02/2014 09:2I:58,D,P005813,CEJ,PN,PRECIOUS,PN_PRECIOUS,SPH,124020,-1,-1,0,0,-1,-1862.99,-1862.99,07-02-2014,2014,1,1862.99,1862.99
MCC,PTR,07-02-2014,01-02-2014,09/02/2014 09:2I:58,D,R010200,CEJ,NA,TWINS,NA_TWINS,NA,124020,-1,-1,0,0,-1,-1856,-1856,07-02-2014,2014,1,1856,1856
MCC,PTR,07-02-2014,01-02-2014,09/02/2014 09:2I:58,D,R010206,CEJ,RN,TWINS,RN_TWINS,SEMI MOUNT,124020,-1,-1,0,0,-1,-1839,-1839,07-02-2014,2014,1,1839,1839
MCC,PTR,07-02-2014,01-02-2014,09/02/2014 09:2I:58,D,N000936,SHEMMESSIAN,PN,CLEARANCE,PN_CLEARANCE,FWH,124020,-1,-1,0,0,-1,-1727.84,-1727.84,07-02-2014,2014,1,1727.84,1727.84
MCC,PTR,07-02-2014,01-02-2014,09/02/2014 09:2I:58,D,N000971,SHEMMESSIAN,PN,WILDERNESS,PN_WILDERNESS,BUTTERFLY,124020,-1,-1,0,0,-1,-1212.32,-1212.32,07-02-2014,2014,1,1212.32,1212.32
SJGS,PS1,08-02-2014,01-02-2014,08/02/2014 21:2I:12,M,MR012693,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9345,-1,-1,0,0,-1,-3177,-3177,08-02-2014,2014,1,3177,3177
MKD,DSL,08-02-2014,01-02-2014,08/02/2014 17:2I:00,M,MR013387,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1680.86,-458,08-02-2014,2014,1,1680.86,1680.86
DMCC,PTB,08-02-2014,01-02-2014,08/02/2014 17:2I:54,M,MR013387,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1459.97,-1459.97,08-02-2014,2014,1,1459.97,1459.97
MKD,PTB,09-02-2014,01-02-2014,17/02/2014 15:2I:51,M,MR013331,LRC000488,RN,TWINS,RN_TWINS,BAND,124005,-1,-1,0,0,-1,-1700.86,-1700.86,09-02-2014,2014,1,1700.86,1700.86
MCC,PS1,10-02-2014,01-02-2014,10/02/2014 12:2I:56,M,MR012454,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9363,-1,-1,0,0,-1,-3250,-3250,10-02-2014,2014,1,3250,3250
DMCC,PTB,10-02-2014,01-02-2014,10/02/2014 15:2I:33,M,MR013401,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1453.11,-1453.11,10-02-2014,2014,1,1453.11,1453.11
MKD,PTB,11-02-2014,01-02-2014,01/03/2014 16:3I:40,D,E005085,NADA,ER,CLEARANCE,ER_CLEARANCE,FWH,124012,-1,-1,0,0,-1,-10262.25,-10262.25,11-02-2014,2014,1,10262.25,10262.25
MKD,PTB,11-02-2014,01-02-2014,01/03/2014 16:3I:40,D,P005112,NADA,PN,CLEARANCE,PN_CLEARANCE,FWH,124012,-1,-1,0,0,-1,-7499.26,-7499.26,11-02-2014,2014,1,7499.26,7499.26
SMJ,PS1,12-02-2014,01-02-2014,10/06/2014 15:6I:58,D,R007124,CORE,RN,ETERNAL,RN_ETERNAL,CHANNEL,BD9402,-1,-1,0,0,-1,-3395,-3395,12-02-2014,2014,1,3395,3395
MCC,PS1,13-02-2014,01-02-2014,13/02/2014 19:2I:29,M,MR013449,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9419,-1,-1,0,0,-1,-3300,-3300,13-02-2014,2014,1,3300,3300
HO,DSL,13-02-2014,01-02-2014,13/02/2014 19:2I:28,M,MR012695,LRC000488,RN,DR,RN_DR,NA,9040,-1,-1,0,0,0,-2380,-2380,13-02-2014,2014,1,2380,2380
MKD,DSL,13-02-2014,01-02-2014,13/02/2014 16:2I:08,M,MR013446,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1689,-1689,13-02-2014,2014,1,1689,1689
MKD,DSL,13-02-2014,01-02-2014,13/02/2014 16:2I:08,M,MR013401,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1672,-1672,13-02-2014,2014,1,1672,1672
MKD,DSL,13-02-2014,01-02-2014,13/02/2014 16:2I:08,M,MR013448,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1642,-1642,13-02-2014,2014,1,1642,1642
DMCC,PTB,13-02-2014,01-02-2014,15/02/2014 19:2I:51,M,MR013449,LRC000488,RN,TWINS,RN_TWINS,BAND,124018,-1,-1,0,0,-1,-1480.75,-1480.75,13-02-2014,2014,1,1480.75,1480.75
DMCC,PTB,13-02-2014,01-02-2014,13/02/2014 15:2I:06,M,MR013446,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1468.68,-1468.68,13-02-2014,2014,1,1468.68,1468.68
DMCC,PTB,13-02-2014,01-02-2014,13/02/2014 15:2I:06,M,MR013448,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1427.42,-1427.42,13-02-2014,2014,1,1427.42,1427.42
MCC,PS1,15-02-2014,01-02-2014,10/06/2014 19:6I:20,M,MR009902,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9473,-1,-1,0,0,-1,-3400,-3400,15-02-2014,2014,1,3400,3400
MKD,PTB,15-02-2014,01-02-2014,17/02/2014 16:2I:37,M,MR013347,LRC000488,RN,TWINS,RN_TWINS,BAND,124005,-1,-1,0,0,-1,-1692.93,-1692.93,15-02-2014,2014,1,1692.93,1692.93
MKD,DSL,16-02-2014,01-02-2014,30/10/2014 14:10I:12,M,MR012468,LRC000488,RN,DR,RN_DR,NA,OS0003,-1,-1,0,0,0,-2089,-2089,16-02-2014,2014,1,2089,2089
MKD,DSL,16-02-2014,01-02-2014,16/02/2014 17:2I:27,M,MR013490,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1691.87,-461,16-02-2014,2014,1,1691.87,1691.87
MKD,DSL,16-02-2014,01-02-2014,16/02/2014 17:2I:27,M,MR013492,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1640.49,-447,16-02-2014,2014,1,1640.49,1640.49
SMJ,PS1,16-02-2014,01-02-2014,12/06/2014 11:6I:53,D,P005788,CEJ,PN,PRECIOUS,PN_PRECIOUS,SPHS,BD9493,-1,-1,0,0,-1,-1500,-1500,16-02-2014,2014,1,1500,1500
DMCC,PTB,16-02-2014,01-02-2014,16/02/2014 17:2I:10,M,MR013490,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1469.67,-1469.67,16-02-2014,2014,1,1469.67,1469.67
DMCC,PTB,16-02-2014,01-02-2014,16/02/2014 17:2I:10,M,MR013492,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1424.78,-1424.78,16-02-2014,2014,1,1424.78,1424.78
SMJ,PS1,16-02-2014,01-02-2014,12/06/2014 11:6I:53,D,PN006014,CORE,PN,JE,PN_JE,BK,BD9493,-1,-1,0,0,-1,-800,-800,16-02-2014,2014,1,800,800
LMAD,PS1,19-02-2014,01-02-2014,22/03/2014 12:3I:37,D,R010239,CEJ,RN,PRECIOUS,RN_PRECIOUS,SPH,BD9524,-1,-1,0,0,-1,-4027,-4027,19-02-2014,2014,1,4027,4027
DMCC,PTB,19-02-2014,01-02-2014,19/02/2014 16:2I:33,M,MR013531,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1551.3,-1551.3,19-02-2014,2014,1,1551.3,1551.3
MKD,DSL,20-02-2014,01-02-2014,20/02/2014 12:2I:22,D,NK000811,NADA,NK,DIN,NK_DIN,MEM,AJ0007,-1,-1,0,0,0,-39307,-39307,20-02-2014,2014,1,39307,39307
MKD,DSL,20-02-2014,01-02-2014,20/02/2014 12:2I:22,D,ER004795,NADA,ER,DIE,ER_DIE,MEM,AJ0007,-1,-1,0,0,0,-19732,-19732,20-02-2014,2014,1,19732,19732
MKD,DSL,20-02-2014,01-02-2014,20/02/2014 12:2I:22,D,PN005893,NADA,PN,DIP,PN_DIP,PET,AJ0007,-1,-1,0,0,0,-6030,-6030,20-02-2014,2014,1,6030,6030
MKD,DSL,20-02-2014,01-02-2014,20/02/2014 15:2I:11,M,MR013547,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1691.87,-461,20-02-2014,2014,1,1691.87,1691.87
MKD,DSL,20-02-2014,01-02-2014,20/02/2014 15:2I:11,M,MR013545,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1677.19,-457,20-02-2014,2014,1,1677.19,1677.19
MKD,DSL,20-02-2014,01-02-2014,20/02/2014 15:2I:11,M,MR013544,LRC000488,RN,DR,RN_DR,NA,A043,-1,-1,0,0,0,-1669.85,-455,20-02-2014,2014,1,1669.85,1669.85
DMCC,PTB,20-02-2014,01-02-2014,20/02/2014 14:2I:03,M,MR013547,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1468.18,-1468.18,20-02-2014,2014,1,1468.18,1468.18
DMCC,PTB,20-02-2014,01-02-2014,20/02/2014 14:2I:03,M,MR013545,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1456.29,-1456.29,20-02-2014,2014,1,1456.29,1456.29
DMCC,PTB,20-02-2014,01-02-2014,20/02/2014 14:2I:03,M,MR013544,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1450.71,-1450.71,20-02-2014,2014,1,1450.71,1450.71
SOFITL,PS1,20-02-2014,01-02-2014,20/02/2014 16:2I:41,D,R007052,CORE,RN,TWINS,RN_TWINS,CHANNEL,BD9530,-1,-1,0,0,-1,-1350,-1350,20-02-2014,2014,1,1350,1350
MOE,PTB,21-02-2014,01-02-2014,23/02/2014 17:2I:07,D,R010129,CEJ,RN,AMEERA,RN_AMEERA,FWH,124016,-1,-1,0,0,-1,-8654.52,-8654.52,21-02-2014,2014,1,8654.52,8654.52
DM,PS1,22-02-2014,01-02-2014,22/02/2014 13:2I:21,D,RN010836,CORE,RN,JE,RN_JE,BK,BD9551,-1,-1,0,0,-1,-6200,-6200,22-02-2014,2014,1,6200,6200
DMCC,PTB,22-02-2014,01-02-2014,22/02/2014 15:2I:52,M,MR013555,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1468.69,-1468.69,22-02-2014,2014,1,1468.69,1468.69
SJGS,PS1,23-02-2014,01-02-2014,23/02/2014 12:2I:19,M,MR012953,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9558,-1,-1,0,0,-1,-3380,-3380,23-02-2014,2014,1,3380,3380
SJGS,PS1,23-02-2014,01-02-2014,20/03/2014 12:3I:08,M,MR012261,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9564,-1,-1,0,0,-1,-3175,-3175,23-02-2014,2014,1,3175,3175
SJGS,PS1,23-02-2014,01-02-2014,20/03/2014 12:3I:08,M,MR013331,LRC000488,RN,TWINS,RN_TWINS,BAND,BD9564,-1,-1,0,0,-1,-3170,-3170,23-02-2014,2014,1,3170,3170
SOFITL,PS1,23-02-2014,01-02-2014,23/02/2014 13:2I:13,D,ER004868,CORE,ER,FESTIVE,ER_FESTIVE,GIFTS,BD9560,-1,-1,0,0,-1,-2525,-2525,23-02-2014,2014,1,2525,2525
DMCC,PTB,23-02-2014,01-02-2014,23/02/2014 17:2I:21,M,MR013575,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1510.13,-1510.13,23-02-2014,2014,1,1510.13,1510.13
DMCC,PTB,23-02-2014,01-02-2014,23/02/2014 17:2I:21,M,MR013581,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1461.35,-1461.35,23-02-2014,2014,1,1461.35,1461.35
DMCC,PTB,23-02-2014,01-02-2014,23/02/2014 17:2I:21,M,MR013579,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1452.4,-1452.4,23-02-2014,2014,1,1452.4,1452.4
RUS,CSL,24-02-2014,01-02-2014,12/03/2014 13:3I:59,D,PN005912,NADA,PN,DIP,PN_DIP,GEN,SD5006,-1,-1,0,0,0,-7123.47,-1941,24-02-2014,2014,1,7123.47,7123.47
RUS,CSL,24-02-2014,01-02-2014,12/03/2014 13:3I:59,D,ER003972,CORE,ER,DIE,ER_DIE,GEN,SD5006,-1,-1,0,0,0,-6209.64,-1692,24-02-2014,2014,1,6209.64,6209.64
RUS,CSL,24-02-2014,01-02-2014,12/03/2014 13:3I:59,D,ER004917,CORE,ER,JE,ER_JE,BK,SD5006,-1,-1,0,0,0,-5505,-1500,24-02-2014,2014,1,5505,5505
RUS,CSL,24-02-2014,01-02-2014,12/03/2014 13:3I:59,D,B000911,SHEMMESSIAN,BN,DIB,BN_DIB,GEN,SD5006,-1,-1,0,0,0,-5211.4,-1420,24-02-2014,2014,1,5211.4,5211.4
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,RN010535,CORE,RN,DR,RN_DR,GEN,TR0009,-1,-1,0,0,0,-5152.68,-1404,24-02-2014,2014,1,5152.68,5152.68
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,RN010885,CORE,RN,JE,RN_JE,14K,TR0009,-1,-1,0,0,0,-4121.41,-1123,24-02-2014,2014,1,4121.41,4121.41
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,RN010866,CORE,RN,DR,RN_DR,GEN,TR0009,-1,-1,0,0,0,-4055.35,-1105,24-02-2014,2014,1,4055.35,4055.35
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 20:2I:07,D,ER004898,CORE,ER,DIE,ER_DIE,GEN,EJ0007,-1,-1,0,0,0,-3758.08,-1024,24-02-2014,2014,1,3758.08,3758.08
RUS,DSL,24-02-2014,01-02-2014,27/06/2014 13:6I:53,D,R006623,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-3523.2,-960,24-02-2014,2014,1,3523.2,3523.2
MOE,PTB,24-02-2014,01-02-2014,25/02/2014 18:2I:30,D,P005794,CEJ,PN,AMEERA,PN_AMEERA,FWH,124016,-1,-1,0,0,-1,-2961,-2961,24-02-2014,2014,1,2961,2961
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,ER004734,CORE,ER,DIE,ER_DIE,GEN,TR0009,-1,-1,0,0,0,-2847.92,-776,24-02-2014,2014,1,2847.92,2847.92
RUS,CSL,24-02-2014,01-02-2014,12/03/2014 13:3I:59,D,RN010923,CORE,RN,AMEERA,RN_AMEERA,14K,SD5006,-1,-1,0,0,0,-2624.05,-715,24-02-2014,2014,1,2624.05,2624.05
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,RN011071,CORE,RN,ETERNAL,RN_ETERNAL,3D,TR0009,-1,-1,0,0,0,-2161.63,-589,24-02-2014,2014,1,2161.63,2161.63
RUS,DSL,24-02-2014,01-02-2014,27/06/2014 13:6I:53,D,RN011100,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-2018.5,-550,24-02-2014,2014,1,2018.5,2018.5
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,RN010500,CORE,RN,DR,RN_DR,GEN,TR0009,-1,-1,0,0,0,-1805.64,-492,24-02-2014,2014,1,1805.64,1805.64
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,RN010992,CORE,RN,ETERNAL,RN_ETERNAL,3D,TR0009,-1,-1,0,0,0,-1728.57,-471,24-02-2014,2014,1,1728.57,1728.57
RUS,DSL,24-02-2014,01-02-2014,27/06/2014 13:6I:53,D,PN006049,CORE,PN,DIP,PN_DIP,GEN,SD5008,-1,-1,0,0,0,-1585.44,-432,24-02-2014,2014,1,1585.44,1585.44
DMCC,PTB,24-02-2014,01-02-2014,24/02/2014 18:2I:59,M,MR013593,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1488.97,-1488.97,24-02-2014,2014,1,1488.97,1488.97
DMCC,PTB,24-02-2014,01-02-2014,24/02/2014 18:2I:59,M,MR013587,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1485.93,-1485.93,24-02-2014,2014,1,1485.93,1485.93
DMCC,PTB,24-02-2014,01-02-2014,24/02/2014 18:2I:59,M,MR013585,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1485.93,-1485.93,24-02-2014,2014,1,1485.93,1485.93
DMCC,PTB,24-02-2014,01-02-2014,24/02/2014 18:2I:59,M,MR013583,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1482.49,-1482.49,24-02-2014,2014,1,1482.49,1482.49
DMCC,PTB,24-02-2014,01-02-2014,24/02/2014 18:2I:59,M,MR013591,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1473.94,-1473.94,24-02-2014,2014,1,1473.94,1473.94
DMCC,PTB,24-02-2014,01-02-2014,24/02/2014 18:2I:59,M,MR013589,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1467.82,-1467.82,24-02-2014,2014,1,1467.82,1467.82
RUS,CSL,24-02-2014,01-02-2014,24/02/2014 21:2I:08,D,RN010940,CORE,RN,DR,RN_DR,GEN,TR0009,-1,-1,0,0,0,-1299.18,-354,24-02-2014,2014,1,1299.18,1299.18
MOE,PTB,24-02-2014,01-02-2014,26/02/2014 09:2I:55,D,R006665,CORE,RN,JE,RN_JE,BK0.50,124016,-1,-1,0,0,-1,-1145,-1145,24-02-2014,2014,1,1145,1145
